customer_id,last_purchase,total_orders,total_revenue,total_quantity,age,gender,region,churn,tenure_months,recency,frequency,monetary,cluster,recency_scaled,frequency_scaled,monetary_scaled,segment_label
CUST01100,2023-04-17,5,294000,10,29,Female,South,0,16,258,5,294000.0,1,0.7061958817731262,0.48995292106333155,0.6835014175264209,Segment 1
CUST01101,2023-04-02,4,332200,16,63,Female,East,0,54,273,4,332200.0,1,0.8505006479407965,-0.03524456979856102,0.9551509625612724,Segment 1
CUST01102,2023-04-06,2,24500,7,41,Female,North,1,34,269,2,24500.0,0,0.8120193769627511,-1.085639551522346,-1.232979011449822,Segment 2
CUST01103,2023-01-02,4,46900,13,31,Female,South,0,2,363,4,46900.0,0,1.7163292449468186,-0.03524456979856102,-1.0736871316388097,Segment 2
CUST01104,2023-01-24,3,87000,9,43,Female,West,1,58,341,3,87000.0,0,1.5046822545675689,-0.5604420606604535,-0.7885262217985598,Segment 2
CUST01105,2023-07-28,4,162200,12,37,Female,West,1,1,156,4,162200.0,0,-0.27507652816703226,-0.03524456979856102,-0.253760625290161,Segment 2
CUST01106,2023-09-24,4,323100,13,49,Male,North,0,22,98,4,323100.0,1,-0.833054957348691,-0.03524456979856102,0.8904386363880487,Segment 1
CUST01107,2023-01-16,6,240800,17,22,Male,West,0,30,349,6,240800.0,1,1.5816447965236597,1.0151504119252241,0.3051832029752664,Segment 1
CUST01108,2023-06-09,3,28100,5,29,Male,East,0,35,205,3,28100.0,0,0.19631904131402422,-0.5604420606604535,-1.2073785307659093,Segment 2
CUST01109,2023-04-16,6,348000,22,28,Male,South,0,2,259,6,348000.0,1,0.7158161995176375,1.0151504119252241,1.0675086277851116,Segment 1
CUST01110,2023-01-02,5,130100,14,50,Male,South,0,39,363,5,130100.0,0,1.7163292449468186,0.48995292106333155,-0.4820315780550493,Segment 2
CUST01111,2023-09-08,3,158000,9,31,Female,North,0,42,114,3,158000.0,0,-0.6791298734365092,-0.5604420606604535,-0.28362785275472585,Segment 2
CUST01112,2023-10-07,4,159000,6,44,Male,South,0,25,85,4,159000.0,0,-0.9581190880273386,-0.03524456979856102,-0.27651660812030565,Segment 2
CUST01113,2023-03-04,7,558500,27,20,Female,East,0,10,302,7,558500.0,1,1.1294898625316259,1.5403479027871165,2.5644256233305627,Segment 1
CUST01114,2023-09-30,6,102200,15,38,Female,East,1,36,92,6,102200.0,1,-0.8907768638157592,1.0151504119252241,-0.6804353033553728,Segment 1
CUST01115,2023-04-08,1,90000,2,41,Male,East,1,33,267,1,90000.0,0,0.7927787414737284,-1.6108370423842386,-0.7671924878952993,Segment 2
CUST01116,2023-09-20,1,16000,2,48,Male,West,0,16,102,1,16000.0,0,-0.7945736863706455,-1.6108370423842386,-1.2934245908423938,Segment 2
CUST01117,2023-11-04,5,197500,12,55,Male,North,1,39,57,5,197500.0,1,-1.2274879848736566,0.48995292106333155,-0.0027336896951280854,Segment 1
CUST01118,2023-11-03,7,445000,16,32,Female,West,0,33,58,7,445000.0,1,-1.2178676671291453,1.5403479027871165,1.7572993573238707,Segment 1
CUST01119,2023-08-05,8,441500,22,51,Male,East,0,37,148,8,441500.0,1,-0.35203907012312313,2.065545393649009,1.7324100011033998,Segment 1
CUST01120,2023-12-10,2,27000,9,44,Female,East,0,24,21,2,27000.0,0,-1.5738194236760654,-1.085639551522346,-1.2152008998637716,Segment 2
CUST01121,2023-04-08,2,135500,8,52,Male,West,0,30,267,2,135500.0,0,0.7927787414737284,-1.085639551522346,-0.44363085702918026,Segment 2
CUST01122,2023-07-30,2,12200,5,31,Female,East,0,48,154,2,12200.0,0,-0.294317163656055,-1.085639551522346,-1.3204473204531906,Segment 2
CUST01123,2023-04-14,5,363650,22,61,Female,West,0,1,261,5,363650.0,1,0.7350568350066602,0.48995292106333155,1.1787996063137876,Segment 1
CUST01124,2023-03-10,6,289000,25,60,Male,East,0,5,296,6,289000.0,1,1.0717679560645577,1.0151504119252241,0.6479451943543199,Segment 1
CUST01125,2023-07-09,6,90250,11,34,Female,South,0,19,175,6,90250.0,0,-0.09229049102131648,1.0151504119252241,-0.7654146767366942,Segment 2
CUST01126,2023-10-12,6,54800,14,44,Female,North,0,25,80,6,54800.0,0,-1.0062206767498953,1.0151504119252241,-1.0175082990268902,Segment 2
CUST01127,2023-01-02,6,216000,12,43,Female,South,1,50,363,6,216000.0,1,1.7163292449468186,1.0151504119252241,0.12882433604164556,Segment 1
CUST01128,2023-02-01,1,140000,2,58,Male,West,0,13,333,1,140000.0,0,1.427719712611478,-1.6108370423842386,-0.4116302561742894,Segment 2
CUST01129,2023-09-15,7,220100,15,64,Male,West,0,2,107,7,220100.0,1,-0.7464720976480888,1.5403479027871165,0.15798043904276834,Segment 1
CUST01130,2023-03-08,4,311000,12,29,Male,West,1,39,298,4,311000.0,1,1.0910085915535805,-0.03524456979856102,0.8043925763115642,Segment 1
CUST01131,2023-02-09,3,149500,12,38,Female,West,0,26,325,3,149500.0,0,1.3507571706553871,-0.5604420606604535,-0.3440734321472975,Segment 2
CUST01132,2023-06-16,4,202000,13,60,Female,South,0,46,198,4,202000.0,0,0.12897681710244474,-0.03524456979856102,0.0292669111597628,Segment 2
CUST01133,2023-05-05,4,158000,11,47,Female,South,0,59,240,4,158000.0,0,0.5330301623719217,-0.03524456979856102,-0.28362785275472585,Segment 2
CUST01134,2023-06-05,3,239000,11,61,Female,South,1,8,209,3,239000.0,0,0.23480031229206966,-0.5604420606604535,0.2923829626333101,Segment 2
CUST01135,2023-01-09,1,25000,1,45,Female,West,1,45,356,1,25000.0,0,1.648987020735239,-1.6108370423842386,-1.229423389132612,Segment 2
CUST01136,2023-12-03,3,48100,9,51,Female,West,1,28,28,3,48100.0,0,-1.5064771994644859,-0.5604420606604535,-1.0651536380775055,Segment 2
CUST01138,2023-09-14,3,85000,6,30,Male,North,0,6,108,3,85000.0,0,-0.7368517799035774,-0.5604420606604535,-0.8027487110674002,Segment 2
CUST01139,2023-10-06,6,589000,25,40,Male,South,0,34,86,6,589000.0,1,-0.9484987702828273,1.0151504119252241,2.7813185846803785,Segment 1
CUST01140,2023-09-24,2,78000,4,60,Female,East,0,19,98,2,78000.0,0,-0.833054957348691,-1.085639551522346,-0.8525274235083415,Segment 2
CUST01141,2023-12-02,5,314300,16,60,Female,West,1,37,29,5,314300.0,1,-1.4968568817199746,0.48995292106333155,0.8278596836051508,Segment 1
CUST01142,2023-01-21,2,96000,8,39,Female,East,0,13,344,2,96000.0,0,1.5335432078011029,-1.085639551522346,-0.7245250200887781,Segment 2
CUST01143,2023-05-25,4,93500,10,58,Female,South,0,25,220,4,93500.0,0,0.3406238074816946,-0.03524456979856102,-0.7423031316748285,Segment 2
CUST01144,2023-04-16,2,124000,6,59,Female,South,1,30,259,2,124000.0,0,0.7158161995176375,-1.085639551522346,-0.5254101703250126,Segment 2
CUST01145,2023-01-16,5,81350,13,63,Female,East,0,24,349,5,81350.0,0,1.5816447965236597,0.48995292106333155,-0.8287047539830339,Segment 2
CUST01146,2023-06-13,1,140000,2,27,Female,North,1,25,201,1,140000.0,0,0.15783777033597882,-1.6108370423842386,-0.4116302561742894,Segment 2
CUST01147,2023-09-26,9,262150,25,52,Female,West,1,44,96,9,262150.0,1,-0.8522955928377137,2.590742884510902,0.4570082759201376,Segment 1
CUST01148,2023-09-11,1,36000,3,39,Female,South,0,20,111,1,36000.0,0,-0.7079908266700433,-1.6108370423842386,-1.1511996981539898,Segment 2
CUST01149,2023-09-22,2,9400,7,43,Male,West,0,44,100,2,9400.0,0,-0.8138143218596683,-1.085639551522346,-1.340358805429567,Segment 2
CUST01150,2023-02-04,6,128500,14,48,Female,East,0,10,330,6,128500.0,1,1.3988587593779438,1.0151504119252241,-0.49340956947012166,Segment 1
CUST01151,2023-06-26,6,460000,18,44,Male,South,0,40,188,6,460000.0,1,0.03277363965733116,1.0151504119252241,1.8639680268401735,Segment 1
CUST01152,2023-08-07,4,197250,11,39,Male,West,0,1,146,4,197250.0,0,-0.37127970561214585,-0.03524456979856102,-0.004511500853733134,Segment 2
CUST01153,2023-01-03,2,179000,5,21,Male,West,0,23,362,2,179000.0,0,1.7067089272023073,-1.085639551522346,-0.13429171543190171,Segment 2
CUST01154,2023-04-13,3,57050,3,55,Male,South,0,27,262,3,57050.0,0,0.7446771527511716,-0.5604420606604535,-1.0015079985994446,Segment 2
CUST01155,2023-05-20,6,541500,24,42,Male,South,1,13,225,6,541500.0,1,0.3887253962042514,1.0151504119252241,2.443534464545419,Segment 1
CUST01156,2023-12-09,4,120000,8,44,Male,West,0,41,22,4,120000.0,0,-1.564199105931554,-0.03524456979856102,-0.5538551488626933,Segment 2
CUST01157,2023-06-08,6,574200,17,57,Male,West,0,10,206,6,574200.0,1,0.20593935905853558,1.0151504119252241,2.67607216409096,Segment 1
CUST01158,2023-06-07,3,270150,9,46,Male,East,0,53,207,3,270150.0,0,0.21555967680304694,-0.5604420606604535,0.5138982329954992,Segment 2
CUST01159,2023-07-20,2,27000,5,54,Female,North,1,27,164,2,27000.0,0,-0.19811398621094142,-1.085639551522346,-1.2152008998637716,Segment 2
CUST01160,2023-09-07,4,194050,7,61,Male,South,1,1,115,4,194050.0,0,-0.6695095556919979,-0.03524456979856102,-0.027267483683877762,Segment 2
CUST01161,2023-07-04,6,60600,16,58,Male,North,0,5,180,6,60600.0,0,-0.04418890229875969,1.0151504119252241,-0.976263080147253,Segment 2
CUST01162,2023-10-01,2,72000,6,56,Male,South,1,3,91,2,72000.0,0,-0.9003971815602705,-1.085639551522346,-0.8951948913148627,Segment 2
CUST01163,2023-03-16,2,185000,9,24,Female,East,1,2,290,2,185000.0,0,1.0140460495974897,-1.085639551522346,-0.09162424762538054,Segment 2
CUST01164,2023-09-10,10,515350,31,22,Male,West,1,55,112,10,515350.0,1,-0.698370508925532,3.1159403753727943,2.2575754173553313,Segment 1
CUST01165,2023-10-26,4,191400,13,20,Female,North,0,21,66,4,191400.0,0,-1.1409051251730544,-0.03524456979856102,-0.04611228196509128,Segment 2
CUST01166,2023-03-10,1,50000,2,61,Female,North,0,29,296,1,50000.0,0,1.0717679560645577,-1.6108370423842386,-1.0516422732721071,Segment 2
CUST01167,2023-10-14,4,24150,7,44,Male,West,0,34,78,4,24150.0,0,-1.0254613122389182,-0.03524456979856102,-1.2354679470718692,Segment 2
CUST01168,2023-02-17,5,283600,23,34,Male,East,0,30,317,5,283600.0,1,1.2737946286992963,0.48995292106333155,0.6095444733284509,Segment 1
CUST01169,2023-07-04,6,359200,17,30,Male,South,0,6,180,6,359200.0,1,-0.04418890229875969,1.0151504119252241,1.1471545676906176,Segment 1
CUST01170,2023-07-05,2,34000,4,55,Male,North,0,38,179,2,34000.0,0,-0.05380922004327105,-1.085639551522346,-1.1654221874228303,Segment 2
CUST01171,2023-07-02,9,191250,28,48,Female,South,0,35,182,9,191250.0,1,-0.02494826680973698,2.590742884510902,-0.04717896866025431,Segment 1
CUST01172,2023-01-26,4,163750,14,54,Female,East,0,22,339,4,163750.0,0,1.485441619078546,-0.03524456979856102,-0.24273819610680972,Segment 2
CUST01173,2023-04-01,2,48050,5,40,Male,West,0,21,274,2,48050.0,0,0.8601209656853078,-1.085639551522346,-1.0655092003092264,Segment 2
CUST01174,2023-11-22,4,225000,14,49,Female,West,1,54,39,4,225000.0,0,-1.400653704274861,-0.03524456979856102,0.19282553775142733,Segment 2
CUST01175,2023-05-18,5,401200,22,29,Male,North,1,13,227,5,401200.0,1,0.4079660316932741,0.48995292106333155,1.445826842336266,Segment 1
CUST01176,2023-11-03,3,225000,9,35,Male,North,0,28,58,3,225000.0,0,-1.2178676671291453,-0.5604420606604535,0.19282553775142733,Segment 2
CUST01177,2023-05-14,5,195250,13,48,Male,West,1,27,231,5,195250.0,1,0.44644730267131955,0.48995292106333155,-0.018733990122573527,Segment 1
CUST01178,2023-05-20,8,121650,31,38,Female,West,0,1,225,8,121650.0,1,0.3887253962042514,2.065545393649009,-0.5421215952159,Segment 1
CUST01179,2023-05-20,5,67450,19,46,Male,North,0,4,225,5,67450.0,0,0.3887253962042514,0.48995292106333155,-0.9275510544014747,Segment 2
CUST01180,2023-01-07,4,164000,9,36,Female,West,0,45,358,4,164000.0,0,1.668227656224262,-0.03524456979856102,-0.24096038494820468,Segment 2
CUST01181,2023-12-06,7,290500,18,45,Male,North,0,56,25,7,290500.0,1,-1.53533815269802,1.5403479027871165,0.6586120613059502,Segment 1
CUST01182,2023-08-26,6,334200,18,30,Female,West,1,45,127,6,334200.0,1,-0.5540657427578616,1.0151504119252241,0.9693734518301128,Segment 1
CUST01183,2023-06-30,5,408150,17,35,Male,South,1,56,184,5,408150.0,1,-0.005707631320714266,0.48995292106333155,1.4952499925454863,Segment 1
CUST01184,2023-08-30,6,129400,17,36,Female,South,0,24,123,6,129400.0,1,-0.592547013735907,1.0151504119252241,-0.48700944929914347,Segment 1
CUST01185,2023-08-19,2,45200,3,31,Female,North,0,30,134,2,45200.0,0,-0.4867235185462821,-1.085639551522346,-1.085776247517324,Segment 2
CUST01186,2023-06-26,5,164000,16,42,Male,East,0,55,188,5,164000.0,0,0.03277363965733116,0.48995292106333155,-0.24096038494820468,Segment 2
CUST01187,2023-01-24,7,354150,23,19,Female,East,1,45,341,7,354150.0,1,1.5046822545675689,1.5403479027871165,1.1112427822867956,Segment 1
CUST01188,2023-03-19,3,163550,11,27,Female,West,0,57,287,3,163550.0,0,0.9851850963639556,-0.5604420606604535,-0.24416044503369375,Segment 2
CUST01189,2023-10-10,6,359500,20,28,Female,West,0,22,82,6,359500.0,1,-0.9869800412608727,1.0151504119252241,1.1492879410809438,Segment 1
CUST01190,2023-01-05,3,298500,11,55,Male,East,1,56,360,3,298500.0,0,1.6874682917132846,-0.5604420606604535,0.7155020183813118,Segment 2
CUST01191,2023-03-01,4,96400,12,33,Male,East,0,20,305,4,96400.0,0,1.1583508157651599,-0.03524456979856102,-0.72168052223501,Segment 2
CUST01192,2023-04-25,8,345200,22,34,Male,South,0,23,250,8,345200.0,1,0.6292333398170353,2.065545393649009,1.047597142808735,Segment 1
CUST01193,2023-10-10,8,287500,25,41,Female,North,0,53,82,8,287500.0,1,-0.9869800412608727,2.065545393649009,0.6372783274026896,Segment 1
CUST01194,2023-12-15,3,157300,12,39,Female,East,0,10,16,3,157300.0,0,-1.6219210123986223,-0.5604420606604535,-0.28860572399882,Segment 2
CUST01195,2023-08-18,7,234500,20,64,Female,East,0,28,135,7,234500.0,1,-0.47710320080177077,1.5403479027871165,0.26038236177841917,Segment 1
CUST01196,2023-01-08,2,18000,3,21,Male,North,1,12,357,2,18000.0,0,1.6586073384797506,-1.085639551522346,-1.2792021015735533,Segment 2
CUST01197,2023-10-12,3,238500,14,59,Female,North,0,32,80,3,238500.0,0,-1.0062206767498953,-0.5604420606604535,0.28882734031609997,Segment 2
CUST01198,2023-12-22,5,249000,18,57,Female,North,1,18,9,5,249000.0,1,-1.6892632366102018,0.48995292106333155,0.36349540897751204,Segment 1
CUST01199,2023-10-13,3,93200,9,58,Male,South,0,8,79,3,93200.0,0,-1.0158409944944067,-0.5604420606604535,-0.7444365050651546,Segment 2
CUST01200,2023-06-28,4,124000,18,59,Female,West,0,10,186,4,124000.0,0,0.013533004168308448,-0.03524456979856102,-0.5254101703250126,Segment 2
CUST01201,2023-03-14,4,233000,13,36,Female,South,1,22,292,4,233000.0,0,1.0332866850865123,-0.03524456979856102,0.2497154948267889,Segment 2
CUST01202,2023-01-16,4,39150,10,61,Female,North,1,49,349,4,39150.0,0,1.5816447965236597,-0.03524456979856102,-1.1287992775555662,Segment 2
CUST01203,2023-11-29,4,203000,11,37,Female,South,0,18,32,4,203000.0,0,-1.4679959284864406,-0.03524456979856102,0.03637815579418299,Segment 2
CUST01204,2023-11-29,3,14100,5,24,Male,North,0,35,32,3,14100.0,0,-1.4679959284864406,-0.5604420606604535,-1.3069359556477922,Segment 2
CUST01205,2023-01-22,1,50,1,33,Female,South,0,39,343,1,50.0,0,1.5239228900565915,-1.6108370423842386,-1.406848942761396,Segment 2
CUST01206,2023-12-19,3,95000,10,26,Female,West,0,12,12,3,95000.0,0,-1.6604022833766676,-0.5604420606604535,-0.7316362647231982,Segment 2
CUST01207,2023-04-02,5,363000,18,39,Male,East,0,39,273,5,363000.0,1,0.8505006479407965,0.48995292106333155,1.1741772973014144,Segment 1
CUST01208,2023-12-11,4,87100,11,28,Male,South,1,38,20,4,87100.0,0,-1.5834397414205768,-0.03524456979856102,-0.7878150973351178,Segment 2
CUST01210,2023-04-30,4,354000,12,19,Female,West,1,48,245,4,354000.0,1,0.5811317510944786,-0.03524456979856102,1.1101760955916327,Segment 1
CUST01211,2023-10-13,4,235500,12,44,Male,West,0,10,79,4,235500.0,1,-1.0158409944944067,-0.03524456979856102,0.26749360641283937,Segment 1
CUST01212,2023-01-13,2,143000,3,40,Male,South,0,20,352,2,143000.0,0,1.6105057497571937,-1.085639551522346,-0.3902965222710288,Segment 2
CUST01213,2023-07-20,1,45000,3,18,Male,East,0,32,164,1,45000.0,0,-0.19811398621094142,-1.6108370423842386,-1.087198496444208,Segment 2
CUST01214,2023-04-25,1,8000,1,29,Female,North,0,38,250,1,8000.0,0,0.6292333398170353,-1.6108370423842386,-1.3503145479177554,Segment 2
CUST01215,2023-09-08,4,173000,13,38,Female,South,0,39,114,4,173000.0,0,-0.6791298734365092,-0.03524456979856102,-0.1769591832384229,Segment 2
CUST01216,2023-07-12,5,238000,16,40,Male,North,1,52,172,5,238000.0,1,-0.12115144425485055,0.48995292106333155,0.2852717179988899,Segment 1
CUST01217,2023-04-09,4,156100,11,30,Male,East,0,10,266,4,156100.0,0,0.7831584237292171,-0.03524456979856102,-0.29713921756012424,Segment 2
CUST01218,2023-10-30,3,134000,9,36,Male,East,0,34,62,3,134000.0,0,-1.1793863961510997,-0.5604420606604535,-0.4542977239808106,Segment 2
CUST01219,2023-08-04,5,363200,14,31,Male,East,1,10,149,5,363200.0,1,-0.34241875237861175,0.48995292106333155,1.1755995462282984,Segment 1
CUST01220,2023-05-31,7,358000,20,55,Female,North,1,3,214,7,358000.0,1,0.2829019010146264,1.5403479027871165,1.1386210741293135,Segment 1
CUST01221,2023-07-21,5,295050,18,40,Male,North,0,42,163,5,295050.0,1,-0.20773430395545275,0.48995292106333155,0.6909682243925621,Segment 1
CUST01222,2023-10-23,6,198450,15,47,Male,West,0,32,69,6,198450.0,1,-1.1120441719395204,1.0151504119252241,0.004021992707571102,Segment 1
CUST01223,2023-09-10,5,310100,15,61,Male,North,1,27,112,5,310100.0,1,-0.698370508925532,0.48995292106333155,0.797992456140586,Segment 1
CUST01224,2023-06-01,8,743000,30,27,Female,East,0,1,213,8,743000.0,1,0.2732815832701151,2.065545393649009,3.876450258381089,Segment 1
CUST01225,2023-12-24,7,434100,20,39,Male,East,1,14,7,7,434100.0,1,-1.7085038720992245,1.5403479027871165,1.6797867908086905,Segment 1
CUST01226,2023-05-12,4,23250,7,44,Male,West,0,28,233,4,23250.0,0,0.4656879381603422,-0.03524456979856102,-1.2418680672428473,Segment 2
CUST01227,2023-10-31,6,291400,22,41,Female,East,0,15,61,6,291400.0,1,-1.1890067138956113,1.0151504119252241,0.6650121814769284,Segment 1
CUST01228,2023-12-03,5,353500,17,51,Male,East,0,2,28,5,353500.0,1,-1.5064771994644859,0.48995292106333155,1.1066204732744225,Segment 1
CUST01229,2023-05-22,2,178000,9,47,Male,North,0,12,223,2,178000.0,0,0.3694847607152287,-1.085639551522346,-0.14140296006632191,Segment 2
CUST01230,2023-06-23,7,235200,16,41,Female,East,0,35,191,7,235200.0,1,0.06163459289086524,1.5403479027871165,0.2653602330225133,Segment 1
CUST01231,2023-10-23,8,504500,26,18,Female,South,0,43,69,8,504500.0,1,-1.1120441719395204,2.065545393649009,2.1804184130718722,Segment 1
CUST01232,2023-07-05,4,328250,19,38,Male,North,0,47,179,4,328250.0,1,-0.05380922004327105,-0.03524456979856102,0.9270615462553126,Segment 1
CUST01233,2023-09-05,4,66300,12,29,Female,West,1,31,117,4,66300.0,0,-0.6502689202029752,-0.03524456979856102,-0.9357289857310579,Segment 2
CUST01234,2023-05-31,3,145000,11,62,Male,North,0,59,214,3,145000.0,0,0.2829019010146264,-0.5604420606604535,-0.3760740330021884,Segment 2
CUST01235,2023-02-09,3,221000,12,34,Female,North,1,36,325,3,221000.0,0,1.3507571706553871,-0.5604420606604535,0.16438055921374653,Segment 2
CUST01236,2023-09-17,5,338400,16,35,Male,West,0,23,105,5,338400.0,1,-0.7657127331371115,0.48995292106333155,0.9992406792946776,Segment 1
CUST01237,2023-10-01,2,60250,10,31,Male,South,0,4,91,2,60250.0,0,-0.9003971815602705,-1.085639551522346,-0.9787520157693,Segment 2
CUST01238,2023-05-29,3,59300,8,28,Female,South,0,59,216,3,59300.0,0,0.30214253650364914,-0.5604420606604535,-0.9855076981719992,Segment 2
CUST01239,2023-10-28,4,191100,8,64,Male,South,1,43,64,4,191100.0,0,-1.160145760662077,-0.03524456979856102,-0.04824565535541734,Segment 2
CUST01240,2023-10-03,3,348000,15,64,Male,South,0,57,89,3,348000.0,1,-0.9196378170492931,-0.5604420606604535,1.0675086277851116,Segment 1
CUST01241,2023-01-06,4,24400,9,25,Male,East,0,33,359,4,24400.0,0,1.6778479739687733,-0.03524456979856102,-1.2336901359132642,Segment 2
CUST01242,2023-08-06,6,305000,16,58,Female,East,0,44,147,6,305000.0,1,-0.36165938786763446,1.0151504119252241,0.761725108505043,Segment 1
CUST01243,2023-02-23,5,295500,21,64,Male,North,0,31,311,5,295500.0,1,1.216072722232228,0.48995292106333155,0.6941682844780511,Segment 1
CUST01244,2023-05-18,1,500,5,35,Female,West,1,3,227,1,500.0,0,0.4079660316932741,-1.6108370423842386,-1.4036488826759068,Segment 2
CUST01245,2023-08-19,4,76200,11,44,Male,South,1,39,134,4,76200.0,0,-0.4867235185462821,-0.03524456979856102,-0.8653276638502979,Segment 2
CUST01246,2023-06-01,3,63100,11,49,Female,South,0,35,213,3,63100.0,0,0.2732815832701151,-0.5604420606604535,-0.9584849685612025,Segment 2
CUST01247,2023-03-08,4,135550,10,39,Male,North,0,6,298,4,135550.0,0,1.0910085915535805,-0.03524456979856102,-0.44327529479745925,Segment 2
CUST01248,2023-11-09,7,333650,18,53,Female,North,0,5,52,7,333650.0,1,-1.2755895735962135,1.5403479027871165,0.9654622672811817,Segment 1
CUST01249,2023-03-21,7,558050,19,44,Male,East,1,57,285,7,558050.0,1,0.9659444608749328,1.5403479027871165,2.5612255632450736,Segment 1
CUST01250,2023-11-28,3,87150,10,52,Male,South,0,12,33,3,87150.0,0,-1.4583756107419292,-0.5604420606604535,-0.7874595351033967,Segment 2
CUST01251,2023-11-13,4,390000,15,51,Male,East,1,21,48,4,390000.0,1,-1.3140708445742588,-0.03524456979856102,1.3661809024307598,Segment 1
CUST01252,2023-09-20,2,171000,5,47,Female,West,1,47,102,2,171000.0,0,-0.7945736863706455,-1.085639551522346,-0.19118167250726328,Segment 2
CUST01253,2023-04-23,5,346000,15,57,Female,East,0,55,252,5,346000.0,1,0.648473975306058,0.48995292106333155,1.053286138516271,Segment 1
CUST01254,2023-09-06,6,259100,13,23,Female,North,0,15,116,6,259100.0,1,-0.6598892379474866,1.0151504119252241,0.43531897978515605,Segment 1
CUST01255,2023-03-03,2,163200,7,30,Female,West,0,42,303,2,163200.0,0,1.1391101802761372,-1.085639551522346,-0.24664938065574082,Segment 2
CUST01256,2023-04-04,5,400100,16,43,Male,North,0,32,271,5,400100.0,1,0.8312600124517738,0.48995292106333155,1.4380044732384036,Segment 1
CUST01257,2023-10-06,1,15000,1,49,Male,South,0,25,86,1,15000.0,0,-0.9484987702828273,-1.6108370423842386,-1.300535835476814,Segment 2
CUST01258,2023-10-15,3,143000,9,47,Male,South,0,25,77,3,143000.0,0,-1.0350816299834296,-0.5604420606604535,-0.3902965222710288,Segment 2
CUST01259,2023-05-17,2,15250,6,42,Female,North,0,8,228,2,15250.0,0,0.41758634943778544,-1.085639551522346,-1.2987580243182089,Segment 2
CUST01260,2023-10-07,1,200,4,19,Female,West,0,27,85,1,200.0,0,-0.9581190880273386,-1.6108370423842386,-1.405782256066233,Segment 2
CUST01261,2023-06-04,5,160000,10,31,Male,East,0,55,210,5,160000.0,0,0.24442063003658102,0.48995292106333155,-0.26940536348588545,Segment 2
CUST01262,2023-03-06,2,149000,7,58,Female,West,0,2,300,2,149000.0,0,1.1102492270426032,-1.085639551522346,-0.3476290544645076,Segment 2
CUST01263,2023-01-08,1,150,3,60,Female,West,0,52,357,1,150.0,0,1.6586073384797506,-1.6108370423842386,-1.4061378182979538,Segment 2
CUST01264,2023-12-01,4,335200,17,30,Male,South,0,20,30,4,335200.0,1,-1.4872365639754632,-0.03524456979856102,0.976484696464533,Segment 1
CUST01265,2023-08-24,4,123100,14,49,Female,East,0,35,129,4,123100.0,0,-0.5348251072688389,-0.03524456979856102,-0.5318102904959907,Segment 2
CUST01266,2023-07-09,5,385000,19,50,Female,South,0,25,175,5,385000.0,1,-0.09229049102131648,0.48995292106333155,1.3306246792586587,Segment 1
CUST01267,2023-09-23,4,203700,17,55,Female,East,0,40,99,4,203700.0,0,-0.8234346396041796,-0.03524456979856102,0.041356027038277135,Segment 2
CUST01268,2023-09-10,2,24100,3,56,Male,South,1,57,112,2,24100.0,0,-0.698370508925532,-1.085639551522346,-1.23582350930359,Segment 2
CUST01269,2023-02-08,5,286000,14,32,Female,West,1,34,326,5,286000.0,1,1.3603774883998985,0.48995292106333155,0.6266114604510593,Segment 1
CUST01270,2023-07-28,2,187000,6,35,Female,South,1,13,156,2,187000.0,0,-0.27507652816703226,-1.085639551522346,-0.07740175835654015,Segment 2
CUST01271,2023-06-27,4,275200,14,20,Female,North,0,33,187,4,275200.0,1,0.023153321912819807,-0.03524456979856102,0.5498100183993212,Segment 1
CUST01272,2023-01-26,4,48300,10,56,Female,West,0,41,339,4,48300.0,0,1.485441619078546,-0.03524456979856102,-1.0637313891506215,Segment 2
CUST01273,2023-12-24,7,370400,15,52,Male,North,0,13,7,7,370400.0,1,-1.7085038720992245,1.5403479027871165,1.226800507596124,Segment 1
CUST01274,2023-12-05,2,103000,5,59,Female,South,0,55,26,2,103000.0,0,-1.5257178349535088,-1.085639551522346,-0.6747463076478366,Segment 2
CUST01275,2023-04-04,4,57200,10,57,Female,West,0,2,271,4,57200.0,0,0.8312600124517738,-0.03524456979856102,-1.0004413119042816,Segment 2
CUST01276,2023-02-15,5,184000,14,18,Male,North,0,52,319,5,184000.0,1,1.293035264188319,0.48995292106333155,-0.09873549225980074,Segment 1
CUST01277,2023-09-17,1,25000,1,28,Male,East,0,18,105,1,25000.0,0,-0.7657127331371115,-1.6108370423842386,-1.229423389132612,Segment 2
CUST01278,2023-05-27,6,365100,16,28,Male,West,0,31,218,6,365100.0,1,0.32138317199267186,1.0151504119252241,1.1891109110336968,Segment 1
CUST01279,2023-12-12,4,175250,18,53,Female,East,1,43,19,4,175250.0,0,-1.5930600591650883,-0.03524456979856102,-0.16095888281097745,Segment 2
CUST01280,2023-11-24,3,169150,9,45,Male,North,0,40,37,3,169150.0,0,-1.4198943397638837,-0.5604420606604535,-0.20433747508094066,Segment 2
CUST01281,2023-01-10,3,96000,9,41,Male,East,0,36,355,3,96000.0,0,1.6393667029907277,-0.5604420606604535,-0.7245250200887781,Segment 2
CUST01282,2023-10-22,3,131000,5,55,Female,West,0,33,70,3,131000.0,0,-1.1024238541950089,-0.5604420606604535,-0.47563145788407113,Segment 2
CUST01283,2023-10-02,5,393000,18,56,Male,South,1,1,90,5,393000.0,1,-0.9100174993047818,0.48995292106333155,1.3875146363340203,Segment 1
