customer_id,compound_mean,compound_median,compound_min,compound_max,neg_mean,neu_mean,pos_mean,churn,sentiment_last,sentiment_vader_last,compound_last,sent_share_negative,sent_share_neutral,sent_share_positive
CUST01109,0.3488166666666666,0.4201,0.0,0.6808,0.0,0.6431666666666667,0.35683333333333334,0,Positive,Positive,0.4201,0.3333333333333333,0.0,0.6666666666666666
CUST01110,0.12079999999999998,0.4201,-0.4585,0.6808,0.1712,0.5304,0.2984,0,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01111,0.08766666666666666,0.0,-0.3089,0.5719,0.143,0.6406666666666666,0.21633333333333335,0,Neutral,Negative,-0.3089,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01112,0.27069999999999994,0.43025,-0.4585,0.6808,0.107,0.5355,0.3575,0,Neutral,Positive,0.4404,0.0,0.25,0.75
CUST01113,0.21147142857142856,0.4404,-0.4767,0.8016,0.17714285714285713,0.46399999999999997,0.3588571428571429,0,Neutral,Negative,-0.3089,0.14285714285714285,0.2857142857142857,0.5714285714285714
CUST01114,0.20238333333333333,0.21005,-0.4585,0.6808,0.07133333333333333,0.6521666666666667,0.2765,1,Positive,Positive,0.4201,0.3333333333333333,0.0,0.6666666666666666
CUST01115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Negative,Neutral,0.0,1.0,0.0,0.0
CUST01116,0.6808,0.6808,0.6808,0.6808,0.0,0.472,0.528,0,Positive,Positive,0.6808,0.0,0.0,1.0
CUST01117,-0.22252,-0.3089,-0.4767,0.4404,0.3338,0.5821999999999999,0.08399999999999999,1,Neutral,Negative,-0.3089,0.2,0.6,0.2
CUST01118,0.04535714285714285,0.0,-0.4767,0.6808,0.17714285714285713,0.6274285714285713,0.19542857142857142,0,Neutral,Positive,0.4404,0.2857142857142857,0.42857142857142855,0.2857142857142857
CUST01119,0.44945,0.50615,0.0,0.8016,0.0,0.576375,0.42362500000000003,0,Positive,Positive,0.6808,0.25,0.125,0.625
CUST01120,0.05559999999999998,0.05559999999999998,-0.3089,0.4201,0.2145,0.5445,0.241,0,Neutral,Negative,-0.3089,0.0,0.5,0.5
CUST01121,0.61085,0.61085,0.4201,0.8016,0.0,0.368,0.632,0,Positive,Positive,0.8016,0.0,0.0,1.0
CUST01122,0.43025,0.43025,0.4201,0.4404,0.0,0.5489999999999999,0.45099999999999996,0,Positive,Positive,0.4201,0.0,0.5,0.5
CUST01123,0.37085999999999997,0.6808,-0.3089,0.8016,0.0858,0.5466,0.36760000000000004,0,Positive,Positive,0.8016,0.2,0.2,0.6
CUST01124,0.39386666666666664,0.4404,0.0,0.8016,0.0,0.6416666666666666,0.35833333333333334,0,Negative,Neutral,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01125,0.37571666666666664,0.4404,0.0,0.8016,0.0,0.6215,0.3785,0,Neutral,Positive,0.4404,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01126,0.5338999999999999,0.4404,0.4201,0.8016,0.0,0.48100000000000004,0.519,0,Positive,Positive,0.6808,0.0,0.3333333333333333,0.6666666666666666
CUST01127,0.24478333333333332,0.4404,-0.4767,0.8016,0.13533333333333333,0.48616666666666664,0.3785,1,Neutral,Positive,0.4404,0.16666666666666666,0.5,0.3333333333333333
CUST01128,0.6808,0.6808,0.6808,0.6808,0.0,0.472,0.528,0,Positive,Positive,0.6808,0.0,0.0,1.0
CUST01129,0.08981428571428571,0.4201,-0.4767,0.5719,0.17714285714285713,0.5412857142857143,0.2815714285714286,0,Neutral,Negative,-0.3089,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01130,-0.20600000000000002,-0.38370000000000004,-0.4767,0.4201,0.31,0.5695,0.1205,1,Negative,Negative,-0.4767,0.25,0.25,0.5
CUST01131,0.33066666666666666,0.4201,0.0,0.5719,0.0,0.623,0.377,0,Positive,Positive,0.4201,0.3333333333333333,0.0,0.6666666666666666
CUST01132,0.12132499999999996,0.13149999999999998,-0.4585,0.6808,0.21425,0.49149999999999994,0.29425,0,Positive,Positive,0.5719,0.0,0.25,0.75
CUST01133,0.3041,0.50615,-0.4767,0.6808,0.09575,0.505,0.39925,0,Positive,Positive,0.5719,0.25,0.25,0.5
CUST01134,-0.038466666666666684,-0.4585,-0.4585,0.8016,0.2853333333333333,0.45399999999999996,0.26066666666666666,1,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01135,0.5719,0.5719,0.5719,0.5719,0.0,0.351,0.649,1,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01136,0.414,0.4404,0.0,0.8016,0.0,0.5993333333333334,0.40066666666666667,1,Negative,Neutral,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01138,0.27076666666666666,0.4404,-0.3089,0.6808,0.143,0.5409999999999999,0.316,0,Neutral,Negative,-0.3089,0.0,0.6666666666666666,0.3333333333333333
CUST01139,0.07304999999999999,0.06575,-0.4767,0.8016,0.20666666666666667,0.523,0.2703333333333333,0,Neutral,Positive,0.4404,0.16666666666666666,0.5,0.3333333333333333
CUST01140,-0.019200000000000023,-0.019200000000000023,-0.4585,0.4201,0.214,0.5449999999999999,0.241,0,Positive,Positive,0.4201,0.0,0.0,1.0
CUST01141,0.301,0.4404,-0.3089,0.8016,0.0858,0.5439999999999999,0.3702,1,Negative,Neutral,0.0,0.2,0.4,0.4
CUST01142,-0.15445,-0.15445,-0.3089,0.0,0.2145,0.7855,0.0,0,Negative,Neutral,0.0,0.5,0.5,0.0
CUST01143,0.5883999999999999,0.62635,0.4201,0.6808,0.0,0.45325,0.5467500000000001,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01144,0.4008,0.4008,0.0,0.8016,0.0,0.609,0.391,1,Negative,Neutral,0.0,0.5,0.0,0.5
CUST01145,0.1552,0.4404,-0.4767,0.6808,0.16240000000000002,0.564,0.27359999999999995,0,Neutral,Positive,0.4404,0.2,0.6,0.2
CUST01146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Negative,Neutral,0.0,1.0,0.0,0.0
CUST01147,0.1297,0.4404,-0.4767,0.8016,0.17522222222222222,0.4855555555555556,0.3392222222222222,1,Positive,Negative,-0.4585,0.3333333333333333,0.2222222222222222,0.4444444444444444
CUST01148,-0.4767,-0.4767,-0.4767,-0.4767,0.383,0.617,0.0,0,Negative,Negative,-0.4767,1.0,0.0,0.0
CUST01149,-0.15445,-0.15445,-0.3089,0.0,0.2145,0.7855,0.0,0,Neutral,Negative,-0.3089,0.5,0.5,0.0
CUST01150,0.38891666666666663,0.4404,0.0,0.5719,0.0,0.6118333333333333,0.3881666666666666,0,Neutral,Positive,0.4404,0.16666666666666666,0.6666666666666666,0.16666666666666666
CUST01151,0.09121666666666665,0.05559999999999998,-0.4767,0.8016,0.20683333333333334,0.5021666666666667,0.291,0,Positive,Positive,0.4201,0.16666666666666666,0.3333333333333333,0.5
CUST01152,0.3041,0.50615,-0.4767,0.6808,0.09575,0.505,0.39925,0,Positive,Positive,0.5719,0.25,0.25,0.5
CUST01153,0.16244999999999998,0.16244999999999998,-0.4767,0.8016,0.1915,0.4175,0.391,0,Positive,Positive,0.8016,0.5,0.0,0.5
CUST01154,-0.109,-0.3089,-0.4585,0.4404,0.2856666666666667,0.5743333333333333,0.13999999999999999,0,Positive,Negative,-0.4585,0.0,0.6666666666666666,0.3333333333333333
CUST01155,0.37749999999999995,0.50615,0.0,0.6808,0.0,0.6256666666666667,0.37433333333333335,1,Negative,Neutral,0.0,0.3333333333333333,0.16666666666666666,0.5
CUST01156,0.343375,0.4404,-0.3089,0.8016,0.10725,0.48724999999999996,0.40549999999999997,0,Positive,Positive,0.8016,0.0,0.75,0.25
CUST01157,0.25475,0.43025,-0.4767,0.8016,0.13516666666666666,0.4538333333333333,0.41100000000000003,0,Positive,Positive,0.8016,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01158,0.3509,0.6808,-0.3089,0.6808,0.143,0.505,0.35200000000000004,0,Positive,Positive,0.6808,0.0,0.3333333333333333,0.6666666666666666
CUST01159,-0.009050000000000002,-0.009050000000000002,-0.4585,0.4404,0.214,0.576,0.21,1,Positive,Negative,-0.4585,0.0,0.5,0.5
CUST01160,0.313175,0.4404,-0.3089,0.6808,0.10725,0.55075,0.34199999999999997,1,Neutral,Positive,0.4404,0.0,0.75,0.25
CUST01161,0.43431666666666663,0.50615,-0.3089,0.8016,0.0715,0.45166666666666666,0.4768333333333333,0,Neutral,Negative,-0.3089,0.0,0.3333333333333333,0.6666666666666666
CUST01162,0.5606,0.5606,0.4404,0.6808,0.0,0.526,0.474,1,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01163,0.50615,0.50615,0.4404,0.5719,0.0,0.46549999999999997,0.5345,1,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01164,0.17273,0.21005,-0.4767,0.6808,0.08109999999999999,0.6811,0.2378,1,Positive,Positive,0.6808,0.4,0.2,0.4
CUST01165,0.593475,0.62635,0.4404,0.6808,0.0,0.46875,0.53125,0,Positive,Positive,0.5719,0.0,0.25,0.75
CUST01166,-0.3089,-0.3089,-0.3089,-0.3089,0.429,0.571,0.0,0,Neutral,Negative,-0.3089,0.0,1.0,0.0
CUST01167,0.305975,0.4404,-0.4585,0.8016,0.107,0.48749999999999993,0.40549999999999997,0,Positive,Negative,-0.4585,0.0,0.5,0.5
CUST01168,0.17894,0.4201,-0.4585,0.8016,0.1714,0.4918,0.3368,0,Neutral,Positive,0.4404,0.0,0.4,0.6
CUST01169,0.20273333333333332,0.2202,-0.4767,0.6808,0.06383333333333334,0.6699999999999999,0.26616666666666666,0,Neutral,Positive,0.4404,0.5,0.16666666666666666,0.3333333333333333
CUST01170,0.05669999999999997,0.05669999999999997,-0.4585,0.5719,0.214,0.46149999999999997,0.3245,0,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01171,-0.12362222222222223,-0.4585,-0.4767,0.6808,0.21777777777777776,0.6514444444444444,0.13077777777777777,0,Negative,Negative,-0.4767,0.6666666666666666,0.0,0.3333333333333333
CUST01172,-0.3463,-0.3089,-0.4585,-0.3089,0.42874999999999996,0.5712499999999999,0.0,0,Positive,Negative,-0.4585,0.0,0.75,0.25
CUST01173,-0.4676,-0.4676,-0.4767,-0.4585,0.40549999999999997,0.5945,0.0,0,Positive,Negative,-0.4585,0.5,0.0,0.5
CUST01174,0.05667499999999999,0.06575,-0.4767,0.5719,0.203,0.5297499999999999,0.26725,1,Negative,Negative,-0.4767,0.25,0.5,0.25
CUST01175,0.02949999999999999,-0.3089,-0.4767,0.8016,0.24820000000000003,0.5114,0.2404,1,Negative,Negative,-0.4767,0.2,0.6,0.2
CUST01176,-0.08480000000000003,-0.4585,-0.4767,0.6808,0.2703333333333333,0.5536666666666666,0.17600000000000002,0,Negative,Negative,-0.4767,0.3333333333333333,0.0,0.6666666666666666
CUST01177,0.16484000000000001,0.4201,-0.4767,0.4404,0.0766,0.659,0.2644,1,Negative,Neutral,0.0,0.4,0.4,0.2
CUST01178,0.10891249999999998,0.2202,-0.4767,0.6808,0.15487499999999998,0.564375,0.28075,0,Positive,Positive,0.6808,0.25,0.125,0.625
CUST01179,0.4004,0.4404,0.0,0.6808,0.0,0.6424,0.35760000000000003,0,Negative,Neutral,0.0,0.2,0.6,0.2
CUST01180,0.5555249999999999,0.5606,0.4201,0.6808,0.0,0.5105,0.4895,0,Positive,Positive,0.6808,0.0,0.25,0.75
CUST01181,0.02429999999999999,0.0,-0.4767,0.5719,0.17071428571428574,0.6077142857142857,0.22157142857142856,0,Neutral,Positive,0.4404,0.42857142857142855,0.2857142857142857,0.2857142857142857
CUST01182,0.42449999999999993,0.5606,-0.4767,0.8016,0.06383333333333334,0.4795,0.4566666666666667,1,Positive,Positive,0.4201,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01183,0.25054,0.4404,-0.3089,0.6808,0.0858,0.6406,0.27359999999999995,1,Positive,Positive,0.6808,0.2,0.6,0.2
CUST01184,0.37906666666666666,0.55045,-0.3089,0.8016,0.0715,0.5418333333333333,0.3866666666666667,0,Positive,Positive,0.6808,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01185,-0.22925,-0.22925,-0.4585,0.0,0.214,0.786,0.0,0,Positive,Negative,-0.4585,0.5,0.0,0.5
CUST01186,0.21505999999999997,0.4404,-0.3089,0.6808,0.1716,0.509,0.3194,0,Positive,Positive,0.5719,0.0,0.6,0.4
CUST01187,0.3194571428571429,0.4404,-0.4585,0.8016,0.061142857142857145,0.5544285714285714,0.3844285714285714,1,Neutral,Positive,0.4404,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01188,-0.02886666666666667,-0.3089,-0.4585,0.6808,0.2856666666666667,0.5383333333333332,0.17600000000000002,0,Neutral,Negative,-0.3089,0.0,0.3333333333333333,0.6666666666666666
CUST01189,0.3711,0.50615,-0.4585,0.6808,0.07133333333333333,0.474,0.4546666666666666,0,Positive,Positive,0.4201,0.0,0.16666666666666666,0.8333333333333334
CUST01190,0.3306666666666666,0.4201,0.0,0.5719,0.0,0.623,0.377,1,Positive,Positive,0.4201,0.3333333333333333,0.0,0.6666666666666666
CUST01191,0.051049999999999984,-0.009050000000000002,-0.4585,0.6808,0.214,0.5489999999999999,0.237,0,Positive,Negative,-0.4585,0.0,0.25,0.75
CUST01192,0.1447125,0.21005,-0.4585,0.8016,0.16075,0.5476249999999999,0.291625,0,Neutral,Negative,-0.3089,0.125,0.375,0.5
CUST01193,0.040237499999999995,0.06575,-0.4767,0.5719,0.203,0.558375,0.238625,0,Neutral,Negative,-0.3089,0.25,0.625,0.125
CUST01194,0.5540333333333333,0.4404,0.4201,0.8016,0.0,0.4386666666666666,0.5613333333333334,0,Positive,Positive,0.4201,0.0,0.3333333333333333,0.6666666666666666
CUST01195,0.06748571428571427,-0.3089,-0.4767,0.8016,0.232,0.48457142857142854,0.2834285714285714,0,Negative,Negative,-0.4767,0.2857142857142857,0.42857142857142855,0.2857142857142857
CUST01196,0.05559999999999998,0.05559999999999998,-0.3089,0.4201,0.2145,0.5445,0.241,1,Neutral,Negative,-0.3089,0.0,0.5,0.5
CUST01197,0.22769999999999999,0.4201,-0.3089,0.5719,0.143,0.48,0.377,0,Positive,Positive,0.4201,0.0,0.3333333333333333,0.6666666666666666
CUST01198,0.54488,0.6808,0.0,0.8016,0.0,0.4976,0.5024,1,Positive,Positive,0.8016,0.2,0.2,0.6
CUST01199,0.02099999999999998,-0.3089,-0.3089,0.6808,0.286,0.5379999999999999,0.17600000000000002,0,Positive,Positive,0.6808,0.0,0.6666666666666666,0.3333333333333333
CUST01200,0.3041,0.50615,-0.4767,0.6808,0.09575,0.505,0.39925,0,Positive,Positive,0.5719,0.25,0.25,0.5
CUST01201,-0.026200000000000015,-0.15445,-0.4767,0.6808,0.203,0.665,0.132,1,Positive,Positive,0.6808,0.5,0.25,0.25
CUST01202,0.161125,0.2202,-0.4767,0.6808,0.09575,0.66725,0.237,1,Negative,Negative,-0.4767,0.5,0.25,0.25
CUST01203,0.13845,0.2202,-0.4585,0.5719,0.107,0.62575,0.26725,0,Positive,Positive,0.5719,0.25,0.25,0.5
CUST01204,-0.109,-0.3089,-0.4585,0.4404,0.2856666666666667,0.5743333333333333,0.13999999999999999,0,Neutral,Negative,-0.3089,0.0,0.6666666666666666,0.3333333333333333
CUST01205,-0.3089,-0.3089,-0.3089,-0.3089,0.429,0.571,0.0,0,Neutral,Negative,-0.3089,0.0,1.0,0.0
CUST01206,0.22693333333333332,0.0,0.0,0.6808,0.0,0.824,0.17600000000000002,0,Negative,Neutral,0.0,0.6666666666666666,0.0,0.3333333333333333
CUST01207,0.5370199999999999,0.5719,0.4201,0.6808,0.0,0.45439999999999997,0.5456,0,Positive,Positive,0.5719,0.0,0.2,0.8
CUST01208,-0.053425,-0.15445,-0.4767,0.5719,0.203,0.6347499999999999,0.16225,1,Positive,Positive,0.5719,0.5,0.25,0.25
CUST01210,-0.05905000000000002,-0.22925,-0.4585,0.6808,0.214,0.6539999999999999,0.132,1,Negative,Neutral,0.0,0.25,0.0,0.75
CUST01211,0.07882499999999998,0.05559999999999998,-0.4767,0.6808,0.203,0.5445,0.2525,0,Neutral,Negative,-0.3089,0.25,0.25,0.5
CUST01212,0.5606,0.5606,0.4404,0.6808,0.0,0.526,0.474,0,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01213,0.5719,0.5719,0.5719,0.5719,0.0,0.351,0.649,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01214,0.8016,0.8016,0.8016,0.8016,0.0,0.218,0.782,0,Positive,Positive,0.8016,0.0,0.0,1.0
CUST01215,0.42517499999999997,0.4201,0.4201,0.4404,0.0,0.5335,0.46649999999999997,0,Positive,Positive,0.4201,0.0,0.25,0.75
CUST01216,0.06349999999999997,0.0,-0.4767,0.6808,0.16219999999999998,0.6024,0.2354,1,Negative,Neutral,0.0,0.4,0.0,0.6
CUST01217,0.42162499999999997,0.6808,-0.4767,0.8016,0.09575,0.44475,0.4595,0,Positive,Positive,0.8016,0.25,0.0,0.75
CUST01218,0.39116666666666666,0.6808,-0.3089,0.8016,0.143,0.4203333333333333,0.4366666666666667,0,Neutral,Negative,-0.3089,0.0,0.3333333333333333,0.6666666666666666
CUST01219,0.40103999999999995,0.4404,-0.4585,0.8016,0.0856,0.42119999999999996,0.4932,1,Positive,Positive,0.4201,0.0,0.2,0.8
CUST01220,0.28922857142857145,0.4404,-0.3089,0.5719,0.061285714285714284,0.606,0.33271428571428574,1,Neutral,Positive,0.4404,0.14285714285714285,0.7142857142857143,0.14285714285714285
CUST01221,0.413,0.5719,-0.3089,0.6808,0.0858,0.48919999999999997,0.425,0,Positive,Positive,0.6808,0.0,0.4,0.6
CUST01222,0.5825166666666667,0.62635,0.4404,0.6808,0.0,0.4878333333333333,0.5121666666666667,0,Positive,Positive,0.6808,0.0,0.3333333333333333,0.6666666666666666
CUST01223,0.33862000000000003,0.4404,-0.3089,0.6808,0.0858,0.5566,0.35760000000000003,1,Neutral,Positive,0.4404,0.0,0.8,0.2
CUST01224,0.270175,0.4404,-0.4767,0.8016,0.09575,0.507625,0.396625,0,Positive,Positive,0.4201,0.25,0.375,0.375
CUST01225,0.2344285714285714,0.4404,-0.4767,0.5719,0.11585714285714285,0.47714285714285715,0.40700000000000003,1,Positive,Positive,0.5719,0.14285714285714285,0.14285714285714285,0.7142857142857143
CUST01226,0.12077499999999998,0.05559999999999998,-0.3089,0.6808,0.2145,0.5329999999999999,0.2525,0,Positive,Positive,0.4201,0.0,0.5,0.5
CUST01227,0.15928333333333333,0.21005,-0.4767,0.5719,0.06383333333333334,0.6776666666666666,0.2585,0,Negative,Neutral,0.0,0.5,0.16666666666666666,0.3333333333333333
CUST01228,-0.02458000000000001,-0.3089,-0.4767,0.6808,0.248,0.5624,0.1896,0,Neutral,Negative,-0.3089,0.2,0.4,0.4
CUST01229,-0.15445,-0.15445,-0.3089,0.0,0.2145,0.7855,0.0,0,Neutral,Negative,-0.3089,0.5,0.5,0.0
CUST01230,0.3748714285714286,0.4404,-0.4585,0.6808,0.061142857142857145,0.5302857142857142,0.40857142857142853,0,Neutral,Positive,0.4404,0.0,0.2857142857142857,0.7142857142857143
CUST01231,0.20002499999999998,0.4404,-0.4767,0.8016,0.155125,0.5085,0.336375,0,Neutral,Positive,0.4404,0.125,0.625,0.25
CUST01232,0.385325,0.43025,0.0,0.6808,0.0,0.6425,0.3575,0,Negative,Neutral,0.0,0.25,0.25,0.5
CUST01233,0.008550000000000002,-0.15445,-0.4585,0.8016,0.21425,0.5902499999999999,0.1955,1,Neutral,Negative,-0.3089,0.25,0.25,0.5
CUST01234,0.6847666666666666,0.6808,0.5719,0.8016,0.0,0.347,0.653,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01235,-0.04453333333333335,-0.4585,-0.4767,0.8016,0.2703333333333333,0.46900000000000003,0.26066666666666666,1,Positive,Negative,-0.4585,0.3333333333333333,0.0,0.6666666666666666
CUST01236,0.40085999999999994,0.4404,0.0,0.5719,0.0,0.5599999999999999,0.44000000000000006,0,Neutral,Positive,0.4404,0.2,0.2,0.6
CUST01237,-0.15445,-0.15445,-0.3089,0.0,0.2145,0.7855,0.0,0,Neutral,Negative,-0.3089,0.5,0.5,0.0
CUST01238,0.27076666666666666,0.4404,-0.3089,0.6808,0.143,0.5409999999999999,0.316,0,Neutral,Negative,-0.3089,0.0,0.6666666666666666,0.3333333333333333
CUST01239,0.161125,0.2202,-0.4767,0.6808,0.09575,0.66725,0.237,1,Negative,Negative,-0.4767,0.5,0.25,0.25
CUST01240,0.5608,0.4404,0.4404,0.8016,0.0,0.4593333333333333,0.5406666666666666,0,Positive,Positive,0.8016,0.0,0.6666666666666666,0.3333333333333333
CUST01241,0.3041,0.50615,-0.4767,0.6808,0.09575,0.505,0.39925,0,Neutral,Positive,0.4404,0.25,0.25,0.5
CUST01242,0.4135,0.5719,-0.4767,0.8016,0.06383333333333334,0.41133333333333333,0.5248333333333334,0,Negative,Negative,-0.4767,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01243,0.24286,0.4201,-0.4585,0.6808,0.0856,0.5826,0.3318,0,Negative,Neutral,0.0,0.2,0.0,0.8
CUST01244,-0.4767,-0.4767,-0.4767,-0.4767,0.383,0.617,0.0,1,Negative,Negative,-0.4767,1.0,0.0,0.0
CUST01245,0.5307,0.4404,0.4404,0.8016,0.0,0.4895,0.5105,1,Neutral,Positive,0.4404,0.0,0.75,0.25
CUST01246,0.31103333333333333,0.4404,-0.3089,0.8016,0.143,0.4563333333333333,0.40066666666666667,0,Positive,Positive,0.8016,0.0,0.6666666666666666,0.3333333333333333
CUST01247,0.09595,0.21005,-0.4767,0.4404,0.09575,0.67875,0.22549999999999998,0,Positive,Positive,0.4201,0.5,0.25,0.25
CUST01248,0.3379285714285714,0.4404,-0.3089,0.8016,0.061285714285714284,0.5454285714285714,0.3932857142857143,0,Neutral,Positive,0.4404,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01249,0.05712857142857141,0.0,-0.4767,0.8016,0.177,0.5497142857142857,0.2732857142857143,1,Positive,Negative,-0.4585,0.2857142857142857,0.0,0.7142857142857143
CUST01250,0.5540333333333333,0.4404,0.4201,0.8016,0.0,0.4386666666666666,0.5613333333333334,0,Neutral,Positive,0.4404,0.0,0.3333333333333333,0.6666666666666666
CUST01251,0.2707,0.43025,-0.4585,0.6808,0.107,0.5355,0.3575,1,Neutral,Positive,0.4404,0.0,0.25,0.75
CUST01252,0.24634999999999999,0.24634999999999999,-0.3089,0.8016,0.2145,0.39449999999999996,0.391,1,Neutral,Negative,-0.3089,0.0,0.5,0.5
CUST01253,0.31684,0.4404,-0.3089,0.5719,0.0858,0.5324,0.38180000000000003,0,Neutral,Negative,-0.3089,0.0,0.8,0.2
CUST01254,0.2962666666666667,0.4404,-0.4767,0.8016,0.06383333333333334,0.5576666666666666,0.3785,0,Negative,Negative,-0.4767,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01255,-0.38370000000000004,-0.38370000000000004,-0.4585,-0.3089,0.4285,0.5714999999999999,0.0,0,Positive,Negative,-0.4585,0.0,0.5,0.5
CUST01256,0.12077999999999997,0.0,-0.3089,0.8016,0.1716,0.5756,0.2528,0,Positive,Positive,0.4201,0.2,0.4,0.4
CUST01257,0.8016,0.8016,0.8016,0.8016,0.0,0.218,0.782,0,Positive,Positive,0.8016,0.0,0.0,1.0
CUST01258,0.005333333333333319,-0.3089,-0.4767,0.8016,0.27066666666666667,0.4686666666666666,0.26066666666666666,0,Negative,Negative,-0.4767,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01259,0.496,0.496,0.4201,0.5719,0.0,0.4345,0.5655,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01260,-0.4767,-0.4767,-0.4767,-0.4767,0.383,0.617,0.0,0,Negative,Negative,-0.4767,1.0,0.0,0.0
CUST01261,0.21292,0.4404,-0.3089,0.8016,0.1716,0.5039999999999999,0.32439999999999997,0,Neutral,Positive,0.4404,0.0,0.8,0.2
CUST01262,0.5606,0.5606,0.4404,0.6808,0.0,0.526,0.474,0,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01263,0.4404,0.4404,0.4404,0.4404,0.0,0.58,0.42,0,Neutral,Positive,0.4404,0.0,1.0,0.0
CUST01264,0.10957499999999998,0.05669999999999997,-0.4767,0.8016,0.20274999999999999,0.4395,0.35775,0,Positive,Negative,-0.4585,0.25,0.0,0.75
CUST01265,0.28595,0.4404,-0.3089,0.5719,0.10725,0.5205,0.37224999999999997,0,Neutral,Positive,0.4404,0.0,0.75,0.25
CUST01266,0.47264,0.4404,0.0,0.8016,0.0,0.5700000000000001,0.43,0,Neutral,Positive,0.4404,0.2,0.4,0.4
CUST01267,0.12585,0.06575,-0.3089,0.6808,0.2145,0.5485,0.237,0,Neutral,Negative,-0.3089,0.0,0.75,0.25
CUST01268,0.3404,0.3404,0.0,0.6808,0.0,0.736,0.264,1,Negative,Neutral,0.0,0.5,0.0,0.5
CUST01269,-0.37238000000000004,-0.3089,-0.4767,-0.3089,0.4196,0.5803999999999999,0.0,1,Negative,Negative,-0.4767,0.2,0.6,0.2
CUST01270,0.50615,0.50615,0.4404,0.5719,0.0,0.46549999999999997,0.5345,1,Positive,Positive,0.5719,0.0,0.5,0.5
CUST01271,0.2202,0.2202,0.0,0.4404,0.0,0.79,0.21,0,Negative,Neutral,0.0,0.5,0.5,0.0
CUST01272,0.525625,0.4404,0.4201,0.8016,0.0,0.474,0.526,0,Positive,Positive,0.4201,0.0,0.5,0.5
CUST01273,0.08981428571428572,0.4201,-0.4767,0.5719,0.17714285714285713,0.5412857142857143,0.2815714285714286,0,Neutral,Negative,-0.3089,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01274,0.43025,0.43025,0.4201,0.4404,0.0,0.5489999999999999,0.45099999999999996,0,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01275,0.29635,0.43025,-0.4767,0.8016,0.09575,0.48324999999999996,0.421,0,Negative,Negative,-0.4767,0.25,0.25,0.5
CUST01276,0.30931999999999993,0.4201,-0.4767,0.8016,0.0766,0.5142,0.40920000000000006,0,Negative,Negative,-0.4767,0.4,0.0,0.6
CUST01277,0.4404,0.4404,0.4404,0.4404,0.0,0.58,0.42,0,Neutral,Positive,0.4404,0.0,1.0,0.0
CUST01278,0.40901666666666664,0.43025,-0.3089,0.8016,0.0715,0.4795,0.449,0,Positive,Positive,0.8016,0.0,0.3333333333333333,0.6666666666666666
CUST01279,0.161125,0.2202,-0.4767,0.6808,0.09575,0.66725,0.237,1,Negative,Negative,-0.4767,0.5,0.25,0.25
CUST01280,0.3737333333333333,0.4404,0.0,0.6808,0.0,0.684,0.316,0,Neutral,Positive,0.4404,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01281,0.5540333333333333,0.4404,0.4201,0.8016,0.0,0.4386666666666667,0.5613333333333334,0,Positive,Positive,0.8016,0.0,0.3333333333333333,0.6666666666666666
CUST01282,0.25439999999999996,0.4201,-0.4585,0.8016,0.14266666666666666,0.436,0.42133333333333334,0,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01283,0.25054,0.4404,-0.3089,0.6808,0.0858,0.6406,0.27359999999999995,1,Neutral,Positive,0.4404,0.2,0.6,0.2
CUST01284,0.43025,0.43025,0.4201,0.4404,0.0,0.5489999999999999,0.45099999999999996,0,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01285,0.14341666666666666,0.0,0.0,0.4404,0.0,0.8496666666666667,0.15033333333333332,1,Neutral,Positive,0.4404,0.6666666666666666,0.16666666666666666,0.16666666666666666
