customer_id,first_purchase,last_purchase,total_orders,total_quantity,total_revenue,age,gender,region,segment,churn,tenure_months,unique_products,unique_categories,sentiment_mean,sent_share_negative,sent_share_neutral,sent_share_positive,recency_days,aov,orders_per_month,rev_90d,rev_90d_share,level_1,0
CUST00774,2020-07-28,2023-09-25,3,5,280100,53,Female,South,Corporate,0,11,2,2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,97,93366.66666666667,0.2727272727272727,0.0,0.0,ip_gap_median,402.0
CUST00774,2020-07-28,2023-09-25,3,5,280100,53,Female,South,Corporate,0,11,2,2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,97,93366.66666666667,0.2727272727272727,0.0,0.0,ip_gap_std,558.6143571373725
CUST00775,2021-03-04,2023-08-07,3,10,159250,55,Male,West,Corporate,0,13,3,3,0.0,0.0,1.0,0.0,146,53083.333333333336,0.23076923076923078,0.0,0.0,ip_gap_mean,442.0
CUST00775,2021-03-04,2023-08-07,3,10,159250,55,Male,West,Corporate,0,13,3,3,0.0,0.0,1.0,0.0,146,53083.333333333336,0.23076923076923078,0.0,0.0,ip_gap_median,442.0
CUST00775,2021-03-04,2023-08-07,3,10,159250,55,Male,West,Corporate,0,13,3,3,0.0,0.0,1.0,0.0,146,53083.333333333336,0.23076923076923078,0.0,0.0,ip_gap_std,434.16356364854016
CUST00776,2020-01-15,2023-02-15,7,20,336700,38,Male,East,Small Business,0,21,5,3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,319,48100.0,0.3333333333333333,0.0,0.0,ip_gap_mean,189.83333333333334
CUST00776,2020-01-15,2023-02-15,7,20,336700,38,Male,East,Small Business,0,21,5,3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,319,48100.0,0.3333333333333333,0.0,0.0,ip_gap_median,160.5
CUST00776,2020-01-15,2023-02-15,7,20,336700,38,Male,East,Small Business,0,21,5,3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,319,48100.0,0.3333333333333333,0.0,0.0,ip_gap_std,136.55389656346927
CUST00777,2022-11-09,2023-08-09,1,1,45000,42,Male,South,Corporate,1,35,1,1,1.0,0.0,0.0,1.0,144,45000.0,0.02857142857142857,0.0,0.0,ip_gap_mean,0.0
CUST00777,2022-11-09,2023-08-09,1,1,45000,42,Male,South,Corporate,1,35,1,1,1.0,0.0,0.0,1.0,144,45000.0,0.02857142857142857,0.0,0.0,ip_gap_median,0.0
CUST00777,2022-11-09,2023-08-09,1,1,45000,42,Male,South,Corporate,1,35,1,1,1.0,0.0,0.0,1.0,144,45000.0,0.02857142857142857,0.0,0.0,ip_gap_std,0.0
CUST00778,2020-06-07,2023-01-28,6,15,530000,57,Female,North,Consumer,0,55,4,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,337,88333.33333333333,0.10909090909090909,100000.0,0.18867924528301888,ip_gap_mean,253.8
CUST00778,2020-06-07,2023-01-28,6,15,530000,57,Female,North,Consumer,0,55,4,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,337,88333.33333333333,0.10909090909090909,100000.0,0.18867924528301888,ip_gap_median,228.0
CUST00778,2020-06-07,2023-01-28,6,15,530000,57,Female,North,Consumer,0,55,4,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,337,88333.33333333333,0.10909090909090909,100000.0,0.18867924528301888,ip_gap_std,134.51468321339496
CUST00779,2020-06-05,2023-04-08,3,7,132000,32,Male,East,Consumer,0,24,3,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,267,44000.0,0.125,0.0,0.0,ip_gap_mean,606.0
CUST00779,2020-06-05,2023-04-08,3,7,132000,32,Male,East,Consumer,0,24,3,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,267,44000.0,0.125,0.0,0.0,ip_gap_median,606.0
CUST00779,2020-06-05,2023-04-08,3,7,132000,32,Male,East,Consumer,0,24,3,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,267,44000.0,0.125,0.0,0.0,ip_gap_std,667.5088014401009
CUST00780,2020-09-25,2023-11-20,5,14,220300,36,Male,West,Small Business,0,32,5,3,0.0,0.4,0.2,0.4,41,44060.0,0.15625,180000.0,0.817067635043123,ip_gap_mean,291.75
CUST00780,2020-09-25,2023-11-20,5,14,220300,36,Male,West,Small Business,0,32,5,3,0.0,0.4,0.2,0.4,41,44060.0,0.15625,180000.0,0.817067635043123,ip_gap_median,300.0
CUST00780,2020-09-25,2023-11-20,5,14,220300,36,Male,West,Small Business,0,32,5,3,0.0,0.4,0.2,0.4,41,44060.0,0.15625,180000.0,0.817067635043123,ip_gap_std,219.27057106080912
CUST00781,2020-02-27,2023-04-19,5,11,135050,51,Female,West,Consumer,0,58,3,3,0.2,0.2,0.4,0.4,256,27010.0,0.08620689655172414,50.0,0.00037023324694557573,ip_gap_mean,349.25
CUST00781,2020-02-27,2023-04-19,5,11,135050,51,Female,West,Consumer,0,58,3,3,0.2,0.2,0.4,0.4,256,27010.0,0.08620689655172414,50.0,0.00037023324694557573,ip_gap_median,352.5
CUST00781,2020-02-27,2023-04-19,5,11,135050,51,Female,West,Consumer,0,58,3,3,0.2,0.2,0.4,0.4,256,27010.0,0.08620689655172414,50.0,0.00037023324694557573,ip_gap_std,52.175185672884766
CUST00782,2020-02-17,2023-06-27,5,18,114000,59,Male,North,Corporate,0,37,2,2,0.0,0.4,0.2,0.4,187,22800.0,0.13513513513513514,0.0,0.0,ip_gap_mean,193.75
CUST00782,2020-02-17,2023-06-27,5,18,114000,59,Male,North,Corporate,0,37,2,2,0.0,0.4,0.2,0.4,187,22800.0,0.13513513513513514,0.0,0.0,ip_gap_median,195.5
CUST00782,2020-02-17,2023-06-27,5,18,114000,59,Male,North,Corporate,0,37,2,2,0.0,0.4,0.2,0.4,187,22800.0,0.13513513513513514,0.0,0.0,ip_gap_std,59.140369742954206
CUST00783,2020-07-25,2023-05-11,3,10,171400,24,Male,West,Small Business,0,19,3,3,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,234,57133.333333333336,0.15789473684210525,0.0,0.0,ip_gap_mean,412.0
CUST00783,2020-07-25,2023-05-11,3,10,171400,24,Male,West,Small Business,0,19,3,3,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,234,57133.333333333336,0.15789473684210525,0.0,0.0,ip_gap_median,412.0
CUST00783,2020-07-25,2023-05-11,3,10,171400,24,Male,West,Small Business,0,19,3,3,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,234,57133.333333333336,0.15789473684210525,0.0,0.0,ip_gap_std,28.284271247461902
CUST00784,2020-01-16,2023-11-03,4,14,76250,52,Male,West,Consumer,1,46,4,3,0.5,0.25,0.0,0.75,58,19062.5,0.08695652173913043,0.0,0.0,ip_gap_mean,403.3333333333333
CUST00784,2020-01-16,2023-11-03,4,14,76250,52,Male,West,Consumer,1,46,4,3,0.5,0.25,0.0,0.75,58,19062.5,0.08695652173913043,0.0,0.0,ip_gap_median,123.0
CUST00784,2020-01-16,2023-11-03,4,14,76250,52,Male,West,Consumer,1,46,4,3,0.5,0.25,0.0,0.75,58,19062.5,0.08695652173913043,0.0,0.0,ip_gap_std,566.1910749326003
CUST00785,2020-01-07,2023-06-04,4,7,15250,23,Female,South,Corporate,0,41,3,3,0.25,0.0,0.75,0.25,210,3812.5,0.0975609756097561,0.0,0.0,ip_gap_mean,308.3333333333333
CUST00785,2020-01-07,2023-06-04,4,7,15250,23,Female,South,Corporate,0,41,3,3,0.25,0.0,0.75,0.25,210,3812.5,0.0975609756097561,0.0,0.0,ip_gap_median,270.0
CUST00785,2020-01-07,2023-06-04,4,7,15250,23,Female,South,Corporate,0,41,3,3,0.25,0.0,0.75,0.25,210,3812.5,0.0975609756097561,0.0,0.0,ip_gap_std,125.9536951952317
CUST00786,2020-12-15,2023-06-20,3,6,9300,61,Male,East,Corporate,0,40,2,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,194,3100.0,0.075,0.0,0.0,ip_gap_mean,331.5
CUST00786,2020-12-15,2023-06-20,3,6,9300,61,Male,East,Corporate,0,40,2,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,194,3100.0,0.075,0.0,0.0,ip_gap_median,331.5
CUST00786,2020-12-15,2023-06-20,3,6,9300,61,Male,East,Corporate,0,40,2,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,194,3100.0,0.075,0.0,0.0,ip_gap_std,300.5203820042827
CUST00787,2020-02-23,2023-04-04,3,11,240000,46,Female,North,Consumer,0,53,3,2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,271,80000.0,0.05660377358490566,0.0,0.0,ip_gap_mean,268.5
CUST00787,2020-02-23,2023-04-04,3,11,240000,46,Female,North,Consumer,0,53,3,2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,271,80000.0,0.05660377358490566,0.0,0.0,ip_gap_median,268.5
CUST00787,2020-02-23,2023-04-04,3,11,240000,46,Female,North,Consumer,0,53,3,2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,271,80000.0,0.05660377358490566,0.0,0.0,ip_gap_std,81.31727983645297
CUST00788,2020-10-18,2023-01-22,5,16,307200,24,Female,North,Corporate,1,23,5,3,0.8,0.0,0.2,0.8,343,61440.0,0.21739130434782608,0.0,0.0,ip_gap_mean,224.0
CUST00788,2020-10-18,2023-01-22,5,16,307200,24,Female,North,Corporate,1,23,5,3,0.8,0.0,0.2,0.8,343,61440.0,0.21739130434782608,0.0,0.0,ip_gap_median,160.0
CUST00788,2020-10-18,2023-01-22,5,16,307200,24,Female,North,Corporate,1,23,5,3,0.8,0.0,0.2,0.8,343,61440.0,0.21739130434782608,0.0,0.0,ip_gap_std,229.1898776124286
CUST00789,2020-06-24,2023-02-18,2,5,126000,40,Male,North,Corporate,0,6,2,2,1.0,0.0,0.0,1.0,316,63000.0,0.3333333333333333,0.0,0.0,ip_gap_mean,705.0
CUST00789,2020-06-24,2023-02-18,2,5,126000,40,Male,North,Corporate,0,6,2,2,1.0,0.0,0.0,1.0,316,63000.0,0.3333333333333333,0.0,0.0,ip_gap_median,705.0
CUST00789,2020-06-24,2023-02-18,2,5,126000,40,Male,North,Corporate,0,6,2,2,1.0,0.0,0.0,1.0,316,63000.0,0.3333333333333333,0.0,0.0,ip_gap_std,0.0
CUST00790,2021-03-04,2023-06-13,7,18,240300,29,Male,West,Corporate,0,19,5,3,-0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,201,34328.57142857143,0.3684210526315789,0.0,0.0,ip_gap_mean,127.33333333333333
CUST00790,2021-03-04,2023-06-13,7,18,240300,29,Male,West,Corporate,0,19,5,3,-0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,201,34328.57142857143,0.3684210526315789,0.0,0.0,ip_gap_median,119.0
CUST00790,2021-03-04,2023-06-13,7,18,240300,29,Male,West,Corporate,0,19,5,3,-0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,201,34328.57142857143,0.3684210526315789,0.0,0.0,ip_gap_std,92.75918642736507
CUST00791,2020-09-07,2023-02-09,7,17,169350,25,Male,East,Small Business,1,24,6,3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,325,24192.85714285714,0.2916666666666667,0.0,0.0,ip_gap_mean,173.33333333333334
CUST00791,2020-09-07,2023-02-09,7,17,169350,25,Male,East,Small Business,1,24,6,3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,325,24192.85714285714,0.2916666666666667,0.0,0.0,ip_gap_median,138.5
CUST00791,2020-09-07,2023-02-09,7,17,169350,25,Male,East,Small Business,1,24,6,3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,325,24192.85714285714,0.2916666666666667,0.0,0.0,ip_gap_std,140.68783411036887
CUST00792,2020-11-25,2023-04-05,8,17,281200,31,Male,West,Small Business,1,52,5,2,0.375,0.25,0.125,0.625,270,35150.0,0.15384615384615385,0.0,0.0,ip_gap_mean,144.85714285714286
CUST00792,2020-11-25,2023-04-05,8,17,281200,31,Male,West,Small Business,1,52,5,2,0.375,0.25,0.125,0.625,270,35150.0,0.15384615384615385,0.0,0.0,ip_gap_median,70.0
CUST00792,2020-11-25,2023-04-05,8,17,281200,31,Male,West,Small Business,1,52,5,2,0.375,0.25,0.125,0.625,270,35150.0,0.15384615384615385,0.0,0.0,ip_gap_std,186.34236284451313
CUST00793,2020-11-22,2023-07-06,6,19,552000,40,Male,West,Corporate,1,1,4,2,-0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,178,92000.0,6.0,24000.0,0.043478260869565216,ip_gap_mean,220.4
CUST00793,2020-11-22,2023-07-06,6,19,552000,40,Male,West,Corporate,1,1,4,2,-0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,178,92000.0,6.0,24000.0,0.043478260869565216,ip_gap_median,250.0
CUST00793,2020-11-22,2023-07-06,6,19,552000,40,Male,West,Corporate,1,1,4,2,-0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,178,92000.0,6.0,24000.0,0.043478260869565216,ip_gap_std,134.76572264489215
CUST00794,2020-05-02,2023-02-06,5,15,197200,63,Male,West,Consumer,0,16,4,3,0.2,0.4,0.0,0.6,328,39440.0,0.3125,90000.0,0.4563894523326572,ip_gap_mean,315.25
CUST00794,2020-05-02,2023-02-06,5,15,197200,63,Male,West,Consumer,0,16,4,3,0.2,0.4,0.0,0.6,328,39440.0,0.3125,90000.0,0.4563894523326572,ip_gap_median,313.5
CUST00794,2020-05-02,2023-02-06,5,15,197200,63,Male,West,Consumer,0,16,4,3,0.2,0.4,0.0,0.6,328,39440.0,0.3125,90000.0,0.4563894523326572,ip_gap_std,211.0471906154324
CUST00795,2020-10-30,2023-02-18,4,11,84100,35,Female,East,Consumer,1,26,3,2,0.25,0.25,0.25,0.5,316,21025.0,0.15384615384615385,0.0,0.0,ip_gap_mean,332.3333333333333
CUST00795,2020-10-30,2023-02-18,4,11,84100,35,Female,East,Consumer,1,26,3,2,0.25,0.25,0.25,0.5,316,21025.0,0.15384615384615385,0.0,0.0,ip_gap_median,406.0
CUST00795,2020-10-30,2023-02-18,4,11,84100,35,Female,East,Consumer,1,26,3,2,0.25,0.25,0.25,0.5,316,21025.0,0.15384615384615385,0.0,0.0,ip_gap_std,243.02331849708028
CUST00796,2021-02-19,2023-11-16,5,12,108000,32,Female,South,Consumer,1,37,4,2,0.2,0.0,0.8,0.2,45,21600.0,0.13513513513513514,0.0,0.0,ip_gap_mean,237.0
CUST00796,2021-02-19,2023-11-16,5,12,108000,32,Female,South,Consumer,1,37,4,2,0.2,0.0,0.8,0.2,45,21600.0,0.13513513513513514,0.0,0.0,ip_gap_median,218.5
CUST00796,2021-02-19,2023-11-16,5,12,108000,32,Female,South,Consumer,1,37,4,2,0.2,0.0,0.8,0.2,45,21600.0,0.13513513513513514,0.0,0.0,ip_gap_std,200.95604826263212
CUST00797,2022-05-07,2023-03-27,2,5,325000,32,Male,West,Small Business,0,2,2,1,-0.5,0.5,0.5,0.0,279,162500.0,1.0,0.0,0.0,ip_gap_mean,243.0
CUST00797,2022-05-07,2023-03-27,2,5,325000,32,Male,West,Small Business,0,2,2,1,-0.5,0.5,0.5,0.0,279,162500.0,1.0,0.0,0.0,ip_gap_median,243.0
CUST00797,2022-05-07,2023-03-27,2,5,325000,32,Male,West,Small Business,0,2,2,1,-0.5,0.5,0.5,0.0,279,162500.0,1.0,0.0,0.0,ip_gap_std,0.0
CUST00798,2020-02-23,2023-02-23,5,7,111100,60,Male,East,Corporate,0,52,4,3,-0.2,0.2,0.8,0.0,311,22220.0,0.09615384615384616,0.0,0.0,ip_gap_mean,282.25
CUST00798,2020-02-23,2023-02-23,5,7,111100,60,Male,East,Corporate,0,52,4,3,-0.2,0.2,0.8,0.0,311,22220.0,0.09615384615384616,0.0,0.0,ip_gap_median,266.5
CUST00798,2020-02-23,2023-02-23,5,7,111100,60,Male,East,Corporate,0,52,4,3,-0.2,0.2,0.8,0.0,311,22220.0,0.09615384615384616,0.0,0.0,ip_gap_std,125.97982642735569
CUST00799,2020-08-07,2023-06-10,4,14,520200,22,Female,East,Consumer,0,12,3,2,-0.25,0.5,0.25,0.25,204,130050.0,0.3333333333333333,0.0,0.0,ip_gap_mean,371.0
CUST00799,2020-08-07,2023-06-10,4,14,520200,22,Female,East,Consumer,0,12,3,2,-0.25,0.5,0.25,0.25,204,130050.0,0.3333333333333333,0.0,0.0,ip_gap_median,166.0
CUST00799,2020-08-07,2023-06-10,4,14,520200,22,Female,East,Consumer,0,12,3,2,-0.25,0.5,0.25,0.25,204,130050.0,0.3333333333333333,0.0,0.0,ip_gap_std,375.1652969025787
CUST00800,2020-09-15,2023-01-21,3,12,415000,33,Female,South,Consumer,0,28,3,1,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,344,138333.33333333334,0.10714285714285714,0.0,0.0,ip_gap_mean,343.0
CUST00800,2020-09-15,2023-01-21,3,12,415000,33,Female,South,Consumer,0,28,3,1,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,344,138333.33333333334,0.10714285714285714,0.0,0.0,ip_gap_median,343.0
CUST00800,2020-09-15,2023-01-21,3,12,415000,33,Female,South,Consumer,0,28,3,1,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,344,138333.33333333334,0.10714285714285714,0.0,0.0,ip_gap_std,321.02647865869255
CUST00801,2020-04-18,2023-11-29,4,10,384000,43,Male,East,Small Business,0,9,4,2,0.5,0.0,0.5,0.5,32,96000.0,0.4444444444444444,0.0,0.0,ip_gap_mean,205.66666666666666
CUST00801,2020-04-18,2023-11-29,4,10,384000,43,Male,East,Small Business,0,9,4,2,0.5,0.0,0.5,0.5,32,96000.0,0.4444444444444444,0.0,0.0,ip_gap_median,238.0
CUST00801,2020-04-18,2023-11-29,4,10,384000,43,Male,East,Small Business,0,9,4,2,0.5,0.0,0.5,0.5,32,96000.0,0.4444444444444444,0.0,0.0,ip_gap_std,137.38389037049916
CUST00802,2020-03-28,2023-02-26,3,10,240400,22,Female,East,Corporate,1,21,3,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,308,80133.33333333333,0.14285714285714285,0.0,0.0,ip_gap_mean,577.0
CUST00802,2020-03-28,2023-02-26,3,10,240400,22,Female,East,Corporate,1,21,3,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,308,80133.33333333333,0.14285714285714285,0.0,0.0,ip_gap_median,577.0
CUST00802,2020-03-28,2023-02-26,3,10,240400,22,Female,East,Corporate,1,21,3,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,308,80133.33333333333,0.14285714285714285,0.0,0.0,ip_gap_std,673.1656556895932
CUST00803,2022-03-27,2023-06-24,5,11,88100,47,Male,South,Corporate,0,57,4,3,0.2,0.2,0.4,0.4,190,17620.0,0.08771929824561403,52000.0,0.5902383654937571,ip_gap_mean,149.25
CUST00803,2022-03-27,2023-06-24,5,11,88100,47,Male,South,Corporate,0,57,4,3,0.2,0.2,0.4,0.4,190,17620.0,0.08771929824561403,52000.0,0.5902383654937571,ip_gap_median,161.5
CUST00803,2022-03-27,2023-06-24,5,11,88100,47,Male,South,Corporate,0,57,4,3,0.2,0.2,0.4,0.4,190,17620.0,0.08771929824561403,52000.0,0.5902383654937571,ip_gap_std,78.87278787177911
CUST00804,2020-03-08,2023-01-21,10,32,954600,45,Male,North,Consumer,0,31,7,2,0.1,0.3,0.3,0.4,344,95460.0,0.3225806451612903,350000.0,0.3666457154829248,ip_gap_mean,154.22222222222223
CUST00804,2020-03-08,2023-01-21,10,32,954600,45,Male,North,Consumer,0,31,7,2,0.1,0.3,0.3,0.4,344,95460.0,0.3225806451612903,350000.0,0.3666457154829248,ip_gap_median,96.0
CUST00804,2020-03-08,2023-01-21,10,32,954600,45,Male,North,Consumer,0,31,7,2,0.1,0.3,0.3,0.4,344,95460.0,0.3225806451612903,350000.0,0.3666457154829248,ip_gap_std,129.3848694571527
CUST00805,2021-01-28,2023-12-15,1,2,90000,32,Female,South,Small Business,0,11,1,1,0.0,0.0,1.0,0.0,16,90000.0,0.09090909090909091,0.0,0.0,ip_gap_mean,0.0
CUST00805,2021-01-28,2023-12-15,1,2,90000,32,Female,South,Small Business,0,11,1,1,0.0,0.0,1.0,0.0,16,90000.0,0.09090909090909091,0.0,0.0,ip_gap_median,0.0
CUST00805,2021-01-28,2023-12-15,1,2,90000,32,Female,South,Small Business,0,11,1,1,0.0,0.0,1.0,0.0,16,90000.0,0.09090909090909091,0.0,0.0,ip_gap_std,0.0
CUST00806,2020-06-10,2023-06-08,4,9,147250,37,Female,North,Corporate,0,20,3,2,0.5,0.25,0.0,0.75,206,36812.5,0.2,0.0,0.0,ip_gap_mean,360.6666666666667
CUST00806,2020-06-10,2023-06-08,4,9,147250,37,Female,North,Corporate,0,20,3,2,0.5,0.25,0.0,0.75,206,36812.5,0.2,0.0,0.0,ip_gap_median,389.0
CUST00806,2020-06-10,2023-06-08,4,9,147250,37,Female,North,Corporate,0,20,3,2,0.5,0.25,0.0,0.75,206,36812.5,0.2,0.0,0.0,ip_gap_std,336.39609589490385
CUST00807,2020-01-23,2023-07-25,9,26,394300,35,Male,East,Consumer,0,54,9,3,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444,159,43811.11111111111,0.16666666666666666,40200.0,0.10195282779609434,ip_gap_mean,177.375
CUST00807,2020-01-23,2023-07-25,9,26,394300,35,Male,East,Consumer,0,54,9,3,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444,159,43811.11111111111,0.16666666666666666,40200.0,0.10195282779609434,ip_gap_median,69.5
CUST00807,2020-01-23,2023-07-25,9,26,394300,35,Male,East,Consumer,0,54,9,3,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444,159,43811.11111111111,0.16666666666666666,40200.0,0.10195282779609434,ip_gap_std,203.12342307080195
CUST00809,2020-12-02,2023-08-26,5,18,461000,22,Male,West,Corporate,1,34,4,1,0.4,0.0,0.6,0.4,127,92200.0,0.14705882352941177,0.0,0.0,ip_gap_mean,194.5
CUST00809,2020-12-02,2023-08-26,5,18,461000,22,Male,West,Corporate,1,34,4,1,0.4,0.0,0.6,0.4,127,92200.0,0.14705882352941177,0.0,0.0,ip_gap_median,175.0
CUST00809,2020-12-02,2023-08-26,5,18,461000,22,Male,West,Corporate,1,34,4,1,0.4,0.0,0.6,0.4,127,92200.0,0.14705882352941177,0.0,0.0,ip_gap_std,133.66999164609337
CUST00810,2022-09-11,2023-04-09,2,6,98000,61,Female,East,Small Business,0,2,2,2,1.0,0.0,0.0,1.0,266,49000.0,1.0,0.0,0.0,ip_gap_mean,114.0
CUST00810,2022-09-11,2023-04-09,2,6,98000,61,Female,East,Small Business,0,2,2,2,1.0,0.0,0.0,1.0,266,49000.0,1.0,0.0,0.0,ip_gap_median,114.0
CUST00810,2022-09-11,2023-04-09,2,6,98000,61,Female,East,Small Business,0,2,2,2,1.0,0.0,0.0,1.0,266,49000.0,1.0,0.0,0.0,ip_gap_std,0.0
CUST00811,2020-09-20,2023-09-23,3,10,107300,58,Male,South,Small Business,0,13,3,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,99,35766.666666666664,0.23076923076923078,0.0,0.0,ip_gap_mean,339.5
CUST00811,2020-09-20,2023-09-23,3,10,107300,58,Male,South,Small Business,0,13,3,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,99,35766.666666666664,0.23076923076923078,0.0,0.0,ip_gap_median,339.5
CUST00811,2020-09-20,2023-09-23,3,10,107300,58,Male,South,Small Business,0,13,3,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,99,35766.666666666664,0.23076923076923078,0.0,0.0,ip_gap_std,57.27564927611035
CUST00812,2020-07-06,2023-05-30,3,7,99100,18,Female,East,Consumer,1,25,3,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,215,33033.333333333336,0.12,0.0,0.0,ip_gap_mean,414.5
CUST00812,2020-07-06,2023-05-30,3,7,99100,18,Female,East,Consumer,1,25,3,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,215,33033.333333333336,0.12,0.0,0.0,ip_gap_median,414.5
CUST00812,2020-07-06,2023-05-30,3,7,99100,18,Female,East,Consumer,1,25,3,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,215,33033.333333333336,0.12,0.0,0.0,ip_gap_std,246.7802666341051
CUST00813,2020-06-26,2023-04-02,6,10,348050,19,Male,North,Consumer,0,45,4,2,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,273,58008.333333333336,0.13333333333333333,70000.0,0.20112052865967533,ip_gap_mean,256.2
CUST00813,2020-06-26,2023-04-02,6,10,348050,19,Male,North,Consumer,0,45,4,2,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,273,58008.333333333336,0.13333333333333333,70000.0,0.20112052865967533,ip_gap_median,181.0
CUST00813,2020-06-26,2023-04-02,6,10,348050,19,Male,North,Consumer,0,45,4,2,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,273,58008.333333333336,0.13333333333333333,70000.0,0.20112052865967533,ip_gap_std,174.53853442721467
CUST00814,2021-02-01,2023-08-18,2,4,50200,33,Female,East,Consumer,0,53,2,2,1.0,0.0,0.0,1.0,135,25100.0,0.03773584905660377,0.0,0.0,ip_gap_mean,964.0
CUST00814,2021-02-01,2023-08-18,2,4,50200,33,Female,East,Consumer,0,53,2,2,1.0,0.0,0.0,1.0,135,25100.0,0.03773584905660377,0.0,0.0,ip_gap_median,964.0
CUST00814,2021-02-01,2023-08-18,2,4,50200,33,Female,East,Consumer,0,53,2,2,1.0,0.0,0.0,1.0,135,25100.0,0.03773584905660377,0.0,0.0,ip_gap_std,0.0
CUST00815,2020-04-26,2023-12-20,6,21,707200,41,Female,North,Corporate,0,29,5,3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,11,117866.66666666667,0.20689655172413793,0.0,0.0,ip_gap_mean,197.4
CUST00815,2020-04-26,2023-12-20,6,21,707200,41,Female,North,Corporate,0,29,5,3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,11,117866.66666666667,0.20689655172413793,0.0,0.0,ip_gap_median,73.0
CUST00815,2020-04-26,2023-12-20,6,21,707200,41,Female,North,Corporate,0,29,5,3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,11,117866.66666666667,0.20689655172413793,0.0,0.0,ip_gap_std,256.1528840360772
CUST00816,2021-12-15,2023-08-06,1,2,30000,41,Female,West,Corporate,0,28,1,1,1.0,0.0,0.0,1.0,147,30000.0,0.03571428571428571,0.0,0.0,ip_gap_mean,0.0
CUST00816,2021-12-15,2023-08-06,1,2,30000,41,Female,West,Corporate,0,28,1,1,1.0,0.0,0.0,1.0,147,30000.0,0.03571428571428571,0.0,0.0,ip_gap_median,0.0
CUST00816,2021-12-15,2023-08-06,1,2,30000,41,Female,West,Corporate,0,28,1,1,1.0,0.0,0.0,1.0,147,30000.0,0.03571428571428571,0.0,0.0,ip_gap_std,0.0
CUST00817,2020-06-21,2023-04-23,3,10,234500,62,Female,North,Corporate,0,51,3,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,252,78166.66666666667,0.058823529411764705,24000.0,0.1023454157782516,ip_gap_mean,635.5
CUST00817,2020-06-21,2023-04-23,3,10,234500,62,Female,North,Corporate,0,51,3,2,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,252,78166.66666666667,0.058823529411764705,24000.0,0.1023454157782516,ip_gap_median,635.5
